method,variant,benchmark,case_index,cells_per_side,cell_size,geometry_file,metric_status,native_symmetric_hausdorff,native_reconstruction_to_truth,native_truth_to_reconstruction,geometric_curvature_mean_absolute_error,geometric_curvature_rms_error,geometric_curvature_max_absolute_error,geometric_curvature_relative_l1_error,geometric_curvature_reconstructed_length,geometric_curvature_quadrature_samples
PLVIRA,PLVIRA,squares,3,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/squares_N128_case03.json,complete,0.29597985654541936,0.29597985654541936,0.1680430000792755,,,,,,0
PLVIRA,PLVIRA,squares,4,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/squares_N128_case04.json,complete,0.2511411847477823,0.21891455636694643,0.2511411847477823,,,,,,0
PLVIRA,PLVIRA,zalesak,0,32,3.125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N32_case00.json,complete,2.4529810622127726,2.4529810622127726,0.9989806441772827,,,,,,0
PLVIRA,PLVIRA,zalesak,1,32,3.125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N32_case01.json,complete,1.3877758472643194,1.3877758472643194,1.1095457244077467,,,,,,0
PLVIRA,PLVIRA,zalesak,2,32,3.125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N32_case02.json,complete,1.8280058954054554,1.8280058954054554,0.9032668049219323,,,,,,0
PLVIRA,PLVIRA,zalesak,3,32,3.125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N32_case03.json,complete,1.348739167703465,1.348739167703465,1.2791073271895406,,,,,,0
PLVIRA,PLVIRA,zalesak,4,32,3.125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N32_case04.json,complete,2.041877701859207,2.041877701859207,1.058619997712493,,,,,,0
PLVIRA,PLVIRA,zalesak,0,64,1.5625,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N64_case00.json,complete,0.6394342759069698,0.6394342759069698,0.45694713675091864,,,,,,0
PLVIRA,PLVIRA,zalesak,1,64,1.5625,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N64_case01.json,complete,0.6069359337660912,0.6069359337660912,0.40338116987422845,,,,,,0
PLVIRA,PLVIRA,zalesak,2,64,1.5625,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N64_case02.json,complete,0.9718520181113192,0.9718520181113192,0.5314792079970356,,,,,,0
PLVIRA,PLVIRA,zalesak,3,64,1.5625,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N64_case03.json,complete,0.726801106113371,0.726801106113371,0.563803730814905,,,,,,0
PLVIRA,PLVIRA,zalesak,4,64,1.5625,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N64_case04.json,complete,0.9208963508638683,0.9208963508638683,0.6405881586387266,,,,,,0
PLVIRA,PLVIRA,zalesak,0,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N128_case00.json,complete,0.30355527069244165,0.30355527069244165,0.28196847411702763,,,,,,0
PLVIRA,PLVIRA,zalesak,1,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N128_case01.json,complete,0.2496443259435938,0.22403917749261104,0.2496443259435938,,,,,,0
PLVIRA,PLVIRA,zalesak,2,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N128_case02.json,complete,0.3516375883055375,0.3516375883055375,0.23947802492649825,,,,,,0
PLVIRA,PLVIRA,zalesak,3,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N128_case03.json,complete,0.2794418641592904,0.23547544953325275,0.2794418641592904,,,,,,0
PLVIRA,PLVIRA,zalesak,4,128,0.78125,experiments/baselines/results/plvira_project_smoke_20260813_final/geometry/zalesak_N128_case04.json,complete,0.2771171167980225,0.2771171167980225,0.1742216380424622,,,,,,0
QUASI,QUASI (frozen Cartesian port),circles,0,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N32_case00.json,complete,0.0033945603341574487,0.0033945603341574487,0.003393743214743012,0.0023233977157110165,0.02964782954924825,0.7202813510291011,0.023233977157110154,62.83205011489328,384
QUASI,QUASI (frozen Cartesian port),circles,1,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N32_case01.json,complete,0.0007658663995205905,0.0007658663995205905,0.0007658663995175492,0.0009646025286867619,0.001261608863073652,0.009368959000082208,0.009646025286867617,62.831860429826,416
QUASI,QUASI (frozen Cartesian port),circles,2,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N32_case02.json,complete,1.4313323589515619,1.4313323589515619,0.4702097853225041,0.052915465479418104,0.159662017700925,1.1193824328492687,0.5291546547941802,64.8257102883451,416
QUASI,QUASI (frozen Cartesian port),circles,3,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N32_case03.json,complete,0.2798702286482647,0.2798702286482647,0.07983384584171757,0.05220378858004804,0.46408102845250626,7.421190392688913,0.52203788580048,63.233339931412345,448
QUASI,QUASI (frozen Cartesian port),circles,4,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N32_case04.json,complete,1.6028265477903711,1.6028265477903711,0.5356875966606898,0.05990594441976632,0.17704353821448196,1.0213675403998768,0.5990594441976638,64.61371879206365,432
QUASI,QUASI (frozen Cartesian port),circles,0,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N64_case00.json,complete,0.02254288281586555,0.02254288281586555,0.008446552903302304,0.0036723083316191085,0.01594766073706116,0.099999999915083,0.036723083316191056,64.39316573714618,784
QUASI,QUASI (frozen Cartesian port),circles,1,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N64_case01.json,complete,0.8444463186430428,0.8444463186430428,0.28153542131977494,0.05858787874303096,0.24681987781687303,1.8632193750369068,0.5858787874303099,64.0851365160223,800
QUASI,QUASI (frozen Cartesian port),circles,2,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N64_case02.json,complete,0.734988277730507,0.734988277730507,0.25285283861035857,0.05729664714715666,0.2556549124570186,3.2048304585976104,0.5729664714715661,63.85637888712394,800
QUASI,QUASI (frozen Cartesian port),circles,3,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N64_case03.json,complete,0.2261616158318235,0.2261616158318235,0.07783920577410115,0.049085665691964514,0.4841825976425933,9.026222269774335,0.4908566569196458,63.13341630202457,832
QUASI,QUASI (frozen Cartesian port),circles,4,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N64_case04.json,complete,0.8243693141644493,0.8243693141644493,0.26115018665495043,0.10814961243500529,0.33745330156528325,2.1907543709890507,1.081496124350052,64.96953620787026,816
QUASI,QUASI (frozen Cartesian port),circles,0,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N128_case00.json,complete,0.42403952179716453,0.42403952179716453,0.1418132111292136,0.11897439242305319,0.4834433304291872,3.512821002281592,1.189743924230532,64.04711836483078,1632
QUASI,QUASI (frozen Cartesian port),circles,1,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N128_case01.json,complete,0.48872426109865486,0.48872426109865486,0.14602694154922782,0.1729549522548903,0.6061681256904913,4.725722639062301,1.7295495225489035,64.80542229591487,1600
QUASI,QUASI (frozen Cartesian port),circles,2,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N128_case02.json,complete,0.4682205073298746,0.4682205073298746,0.14701861841651281,0.17390390220772384,0.6065508270807669,4.705289528807773,1.739039022077243,64.68838969475463,1632
QUASI,QUASI (frozen Cartesian port),circles,3,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N128_case03.json,complete,0.3905254134781767,0.3905254134781767,0.1819290149262379,0.1483923175598932,0.6856410727478904,6.510780561484113,1.4839231755989328,64.67979556599266,1664
QUASI,QUASI (frozen Cartesian port),circles,4,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/circles_N128_case04.json,complete,0.4698993724391325,0.4698993724391325,0.14776769099175913,0.12337968542006328,0.4876592224624205,4.101911690180242,1.2337968542006366,64.23417808117989,1648
QUASI,QUASI (frozen Cartesian port),ellipses,0,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N32_case00.json,complete,1.858114644459735,1.858114644459735,0.5910196571765763,0.06619291844577815,0.19462640938823977,1.1162758598991425,1.6860995522777098,166.87263764603043,1024
QUASI,QUASI (frozen Cartesian port),ellipses,1,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N32_case01.json,complete,1.722061657076816,1.722061657076816,0.5554633786953646,0.041254362032559964,0.1455718758860012,3.224992384614227,1.00460914906773,161.51459081377484,992
QUASI,QUASI (frozen Cartesian port),ellipses,2,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N32_case02.json,complete,1.6330164309480684,1.6330164309480684,0.5365973466143009,0.023730909715249233,0.10307715737983104,0.7900718631055845,0.5839397953411258,156.7786246632921,992
QUASI,QUASI (frozen Cartesian port),ellipses,3,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N32_case03.json,complete,1.6176386105869789,1.6176386105869789,0.5469853278140492,0.031593626230887,0.19118000181128073,5.052671230428514,0.7721908920861135,154.90448492967624,960
QUASI,QUASI (frozen Cartesian port),ellipses,4,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N32_case04.json,complete,1.8056006239238,1.8056006239238,0.5869211679617387,0.049307001008064295,0.15496713956280467,1.0207837261699693,1.1920244446773418,155.8474105774634,992
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N64_case00.json,complete,0.8982253814577202,0.8982253814577202,0.2833330590167367,0.09102324571439273,0.3042168623950725,2.44679716962997,2.291264258003574,163.68186394183695,2048
QUASI,QUASI (frozen Cartesian port),ellipses,1,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N64_case01.json,complete,0.8732206540599472,0.8732206540599472,0.2742662347166439,0.045532353062791714,0.21591585654782078,2.091115615220849,1.119664853310858,158.8877269804248,2016
QUASI,QUASI (frozen Cartesian port),ellipses,2,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N64_case02.json,complete,0.98027663771392,0.98027663771392,0.2967844693110879,0.11416681512487992,0.34347360469019506,2.515703532506061,2.7860057428133613,161.79745252654348,1984
QUASI,QUASI (frozen Cartesian port),ellipses,3,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N64_case03.json,complete,0.8801591869744728,0.8801591869744728,0.2769421243236209,0.10658301444574199,0.6762016890125858,58.16743971147049,2.581969278248587,157.32253304369218,1952
QUASI,QUASI (frozen Cartesian port),ellipses,4,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N64_case04.json,complete,0.9009796532732733,0.9009796532732733,0.28889267197246427,0.1059441306121169,0.5524405076134573,33.41082143836033,2.567334993544767,155.85433172357577,1984
QUASI,QUASI (frozen Cartesian port),ellipses,0,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N128_case00.json,complete,0.45856759955137744,0.45856759955137744,0.14109554641938804,0.17927182124052574,1.0060271059785633,94.24993179717558,4.543692585504077,162.65652178547626,4128
QUASI,QUASI (frozen Cartesian port),ellipses,1,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N128_case01.json,complete,0.4743251589056627,0.4743251589056627,0.14867373362510083,0.20597232185725858,1.143045615012122,134.7904390776076,5.138704338754227,161.41131911770785,4032
QUASI,QUASI (frozen Cartesian port),ellipses,2,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N128_case02.json,complete,0.4708648736275202,0.4708648736275202,0.14670608718302214,0.15136258988615167,0.5693088375646688,5.702333612166914,3.6786042120157814,158.38647720299605,3968
QUASI,QUASI (frozen Cartesian port),ellipses,3,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N128_case03.json,complete,0.43155338536475135,0.43155338536475135,0.14149453747996313,0.0962325040274619,1.477465875925525,224.79396185390587,2.3335303340035747,154.27357780553288,3888
QUASI,QUASI (frozen Cartesian port),ellipses,4,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/ellipses_N128_case04.json,complete,0.4516544594895403,0.4516544594895403,0.14171551940482136,0.26733358168553367,1.5512429558178882,150.94247651584232,6.440632635944065,157.11853537367878,3968
QUASI,QUASI (frozen Cartesian port),lines,0,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N32_case00.json,complete,1.1378812762316741,1.1378812762316741,0.67541993384913,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,1,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N32_case01.json,complete,1.5548572638577982,1.5548572638577982,0.855053965047087,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,2,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N32_case02.json,complete,1.798028123105174,1.798028123105174,1.3754232580164736,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,3,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N32_case03.json,complete,2.97802241065684,2.97802241065684,1.826471113045527,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,4,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N32_case04.json,complete,1.875422474076338,1.875422474076338,1.21668181765385,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,0,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N64_case00.json,complete,0.6169037716010521,0.6169037716010521,0.34311876739444164,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,1,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N64_case01.json,complete,0.7974525665225317,0.7974525665225317,0.4278192052515736,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,2,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N64_case02.json,complete,0.8976335726925677,0.8976335726925677,0.551326991240288,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,3,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N64_case03.json,complete,1.064870277070298,1.064870277070298,0.913809969612815,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,4,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N64_case04.json,complete,0.9455942095314143,0.9455942095314143,0.5470629105027748,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,0,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N128_case00.json,complete,0.24433218673140544,0.24433218673140544,0.16134829952870344,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,1,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N128_case01.json,complete,0.3834846898410235,0.3834846898410235,0.21314972308338764,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,2,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N128_case02.json,complete,0.44861760574215387,0.44861760574215387,0.3663277517725718,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,3,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N128_case03.json,complete,0.5300825790814063,0.5300825790814063,0.45749384980000407,,,,,,0
QUASI,QUASI (frozen Cartesian port),lines,4,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/lines_N128_case04.json,complete,0.4717549670335659,0.4717549670335659,0.43452140237597836,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,0,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N32_case00.json,complete,0.7367972416901314,0.7367972416901314,0.7302771839996114,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,1,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N32_case01.json,complete,1.189345181934294,0.4807901014998293,1.189345181934294,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,2,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N32_case02.json,complete,1.4610348247316773,1.4610348247316773,0.8294327122232249,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,3,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N32_case03.json,complete,2.71463814020872,2.71463814020872,0.7564385032936137,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,4,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N32_case04.json,complete,0.8064247487112627,0.7562913306909906,0.8064247487112627,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,0,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N64_case00.json,complete,0.7843705376383648,0.7843705376383648,0.37016402930519166,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,1,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N64_case01.json,complete,1.4885977846948388,1.4885977846948388,0.42993939319730407,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,2,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N64_case02.json,complete,0.7302710937681548,0.7302710937681548,0.35486474511282284,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,3,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N64_case03.json,complete,0.3558908140424365,0.2576752005761041,0.3558908140424365,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,4,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N64_case04.json,complete,0.33653129424690564,0.23946504752544448,0.33653129424690564,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,0,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N128_case00.json,complete,0.6422590283732057,0.6422590283732057,0.14858068451721912,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,1,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N128_case01.json,complete,0.19119266762303197,0.13546182199281473,0.19119266762303197,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,2,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N128_case02.json,complete,0.366065949675587,0.366065949675587,0.130775002265862,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,3,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N128_case03.json,complete,0.35116013350887776,0.35116013350887776,0.12056351471696852,,,,,,0
QUASI,QUASI (frozen Cartesian port),squares,4,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/squares_N128_case04.json,complete,0.22491632913379286,0.16222605469958992,0.22491632913379286,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N32_case00.json,complete,0.8423355744036725,0.6041288716913836,0.8423355744036725,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,1,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N32_case01.json,complete,1.7227482964024392,1.7227482964024392,0.9562902624391151,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,2,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N32_case02.json,complete,2.4999999937242654,2.4999999937242654,0.9709200352858379,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,3,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N32_case03.json,complete,1.8856429830138675,1.8856429830138675,0.7418392236194564,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,4,32,3.125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N32_case04.json,complete,2.5000027869527215,2.5000027869527215,0.9186181942230165,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,0,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N64_case00.json,complete,0.7499917588131396,0.7499917588131396,0.28772512877735396,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N64_case01.json,complete,0.8596090621012996,0.8596090621012996,0.36099007461613614,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,2,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N64_case02.json,complete,0.9390656711809992,0.9390656711809992,0.3708794255224717,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,3,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N64_case03.json,complete,0.9357018785525171,0.9357018785525171,0.392704415153663,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,4,64,1.5625,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N64_case04.json,complete,0.8545617069909448,0.8545617069909448,0.4440527386518708,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,0,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N128_case00.json,complete,0.7358631711326783,0.7358631711326783,0.23792026464702076,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N128_case01.json,complete,0.48019586733965636,0.48019586733965636,0.21030245890916147,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,2,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N128_case02.json,complete,0.47264586320786767,0.47264586320786767,0.19895583951316023,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,3,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N128_case03.json,complete,0.7915279838010113,0.7915279838010113,0.18217102077946684,,,,,,0
QUASI,QUASI (frozen Cartesian port),zalesak,4,128,0.78125,experiments/baselines/results/quasi_project_smoke_20260813_qa_fixed/geometry/zalesak_N128_case04.json,complete,0.47349937476379766,0.47349937476379766,0.23040507384854822,,,,,,0
