benchmark,case_index,cells_per_side,sweep,updates,misses,multiple_root_updates,root_branch_switches,max_update_displacement,mean_update_displacement,max_net_endpoint_displacement,max_two_sweep_endpoint_displacement,mean_c1_mismatch_before,max_c1_mismatch_before,mean_c1_mismatch_after,max_c1_mismatch_after,max_area_residual
lines,2,64,74,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,75,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,76,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,77,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,78,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,79,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,80,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,81,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,82,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,83,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,84,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,85,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,86,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,87,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,88,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,89,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,90,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,91,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,92,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,93,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,94,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,95,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,96,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,97,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,98,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,99,98,0,41,0,1.853135700446984e-11,3.8987511844229665e-13,1.8530954548623413e-11,0.0,1.3797482539910392e-10,1.850836026671495e-09,1.3755401934657005e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,2,64,100,98,0,41,0,1.853664791107157e-11,3.900167285219682e-13,1.8530954548623413e-11,0.0,1.3755401934657005e-10,1.850836026671495e-09,1.3797482539910392e-10,1.850836026671495e-09,1.1102230246251565e-16
lines,3,64,1,114,9,0,0,0.07790476825976655,0.0038529554185049294,0.07790476825977066,0.0,0.05551833430877211,0.9826430248935522,0.031088744326727275,0.9826430248935522,0.0
lines,3,64,2,115,8,0,0,0.04414884487607272,0.0013712270370572297,0.04414884487607651,0.09543226024840124,0.031088744326727275,0.9826430248935522,0.023646925328608032,0.9826430248935522,0.0
lines,3,64,3,114,9,0,0,0.009631306132297946,0.00037171700002721573,0.009631306132291684,0.05378015100836819,0.023646925328608032,0.9826430248935522,0.021886779448370322,0.9826430248935522,0.0
lines,3,64,4,115,8,0,0,0.005241433386735838,0.00015771426723969138,0.005241433386736105,0.011431337142298048,0.021886779448370322,0.9826430248935522,0.020246351595633417,0.9826430248935522,0.0
lines,3,64,5,114,9,0,0,0.0006483141735179852,3.454243643757195e-05,0.0006483141735174058,0.005241433386736105,0.020246351595633417,0.9826430248935522,0.020105175757053787,0.9826430248935522,0.0
lines,3,64,6,115,8,0,0,0.005085815468478319,0.00010189636702725825,0.005085815468476085,0.005085815468476085,0.020105175757053787,0.9826430248935522,0.01884862750318019,0.9826430248935522,0.0
lines,3,64,7,114,9,0,0,0.0021349384370756294,3.220100253071403e-05,0.0021349384370772384,0.005085815468476085,0.01884862750318019,0.9826430248935522,0.018019844876431886,0.9826430248935522,0.0
lines,3,64,8,114,9,0,0,0.0023261789971569177,2.3931348555013352e-05,0.0023261789971513736,0.0023261789971513736,0.018019844876431886,0.9826430248935522,0.017760797760871843,0.9826430248935522,0.0
lines,3,64,9,115,8,0,0,0.001082584141496104,2.028908241164483e-05,0.001082584141499865,0.00286162946242996,0.017760797760871843,0.9826430248935522,0.01745080644632733,0.9826430248935522,0.0
lines,3,64,10,114,9,0,0,0.00024134236965289713,2.6868735246171073e-06,0.00024134236964812317,0.001323926511147988,0.01745080644632733,0.9826430248935522,0.017421337860687985,0.9826430248935522,0.0
lines,3,64,11,113,10,0,0,0.00012218002710413095,1.404134623365238e-06,0.00012218002710540077,0.00024134236964812317,0.017421337860687985,0.9826430248935522,0.017407006373684177,0.9826430248935522,0.0
lines,3,64,12,112,11,0,0,2.5233848201721906e-06,8.241604778058123e-08,2.5233848184313956e-06,0.00012218002710540077,0.017407006373684177,0.9826430248935522,0.01740652956827394,0.9826430248935522,0.0
lines,3,64,13,111,12,0,0,5.452361407417422e-07,2.4155780866652454e-08,5.452361406810269e-07,3.0686209591124225e-06,0.01740652956827394,0.9826430248935522,0.017406402135598655,0.9826430248935522,0.0
lines,3,64,14,113,10,0,0,0.0002529802674607691,2.246303747804473e-06,0.00025298026746156665,0.00025298026746156665,0.017406402135598655,0.9826430248935522,0.01734173667931867,0.9826430248935522,0.0
lines,3,64,15,116,7,0,0,0.002701381585058088,3.695771234775043e-05,0.0027013815850587264,0.0027013815850587264,0.01734173667931867,0.9826430248935522,0.01677091196859623,0.9826430248935522,0.0
lines,3,64,16,115,8,0,0,5.4798478842273124e-05,1.3547123228131975e-06,5.479847884259925e-05,0.0027013815850587264,0.01677091196859623,0.9826430248935522,0.016744684318233838,0.9826430248935522,0.0
lines,3,64,17,116,7,0,0,2.742114538038798e-05,5.297667508633143e-07,2.742114537568341e-05,5.479847884259925e-05,0.016744684318233838,0.9826430248935522,0.01673575220367189,0.9826430248935522,0.0
lines,3,64,18,113,10,0,0,1.3398078842338443e-06,3.5208101723623465e-08,1.3398078841930783e-06,2.742114537568341e-05,0.01673575220367189,0.9826430248935522,0.01673550550653869,0.9826430248935522,0.0
lines,3,64,19,113,10,0,0,6.561315497215572e-07,1.2956132547579928e-08,6.561315508690768e-07,1.7517201946759542e-06,0.01673550550653869,0.9826430248935522,0.016735414885156945,0.9826430248935522,0.0
lines,3,64,20,112,11,0,0,1.4075371259150704e-07,3.4277563429458747e-09,1.407537126851821e-07,7.968852635542589e-07,0.016735414885156945,0.9826430248935522,0.016735393424210415,0.9826430248935522,0.0
lines,3,64,21,112,11,0,0,3.047313560343434e-08,1.0492345028952363e-09,3.0473135126385387e-08,1.712268478115675e-07,0.016735393424210415,0.9826430248935522,0.01673538742520037,0.9826430248935522,0.0
lines,3,64,22,112,11,0,0,9.772406495134334e-09,3.251211065041249e-10,9.772406883712392e-09,3.8598475526896436e-08,0.01673538742520037,0.9826430248935522,0.016735385861148908,0.9826430248935522,0.0
lines,3,64,23,112,11,0,0,2.830884702001435e-09,1.1157938828762357e-10,2.8308839716828516e-09,1.2603290855395244e-08,0.016735385861148908,0.9826430248935522,0.01673538531045719,0.9826430248935522,0.0
lines,3,64,24,112,11,0,0,7.597376287110658e-10,4.0346727636846495e-11,7.597371620704507e-10,3.5906211337533023e-09,0.01673538531045719,0.9826430248935522,0.016735385257965307,0.9826430248935522,0.0
lines,3,64,25,112,11,0,0,4.175822881924418e-10,2.1689702694639166e-11,4.175788603788533e-10,9.48340073136933e-10,0.016735385257965307,0.9826430248935522,0.016735385172151687,0.9826430248935522,0.0
lines,3,64,26,112,11,0,0,4.1757760443905667e-10,1.500585728421755e-11,4.175788603788533e-10,3.1026203828332655e-10,0.016735385172151687,0.9826430248935522,0.016735385209313922,0.9826430248935522,0.0
lines,3,64,27,112,11,0,0,4.175822881924418e-10,1.3877547250457437e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385209313922,0.9826430248935522,0.016735385158719043,0.9826430248935522,0.0
lines,3,64,28,112,11,0,0,4.1757760443905667e-10,1.3226129350490994e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385158719043,0.9826430248935522,0.016735385211461895,0.9826430248935522,0.0
lines,3,64,29,112,11,0,0,4.175822881924418e-10,1.1966924556484358e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211461895,0.9826430248935522,0.016735385155248122,0.9826430248935522,0.0
lines,3,64,30,112,11,0,0,4.1757760443905667e-10,1.3030531921488439e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385155248122,0.9826430248935522,0.016735385210068482,0.9826430248935522,0.0
lines,3,64,31,112,11,0,0,4.175822881924418e-10,1.3276417357756303e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385210068482,0.9826430248935522,0.016735385158783256,0.9826430248935522,0.0
lines,3,64,32,112,11,0,0,4.1757760443905667e-10,1.2037070500968863e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385158783256,0.9826430248935522,0.01673538520626096,0.9826430248935522,0.0
lines,3,64,33,112,11,0,0,4.175822881924418e-10,1.3022476686561933e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520626096,0.9826430248935522,0.016735385157947397,0.9826430248935522,0.0
lines,3,64,34,112,11,0,0,4.1757760443905667e-10,1.3139763354291046e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385157947397,0.9826430248935522,0.016735385211439704,0.9826430248935522,0.0
lines,3,64,35,112,11,0,0,4.175822881924418e-10,1.2014407577843423e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211439704,0.9826430248935522,0.016735385154343693,0.9826430248935522,0.0
lines,3,64,36,112,11,0,0,4.1757760443905667e-10,1.29980651002183e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154343693,0.9826430248935522,0.01673538521037306,0.9826430248935522,0.0
lines,3,64,37,112,11,0,0,4.175822881924418e-10,1.3204373672254889e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521037306,0.9826430248935522,0.016735385159006518,0.9826430248935522,0.0
lines,3,64,38,112,11,0,0,4.1757760443905667e-10,1.1988109092504602e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159006518,0.9826430248935522,0.01673538520662019,0.9826430248935522,0.0
lines,3,64,39,112,11,0,0,4.175822881924418e-10,1.2972105040843319e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520662019,0.9826430248935522,0.01673538515822788,0.9826430248935522,0.0
lines,3,64,40,112,11,0,0,4.1757760443905667e-10,1.3150254171955027e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515822788,0.9826430248935522,0.016735385211122094,0.9826430248935522,0.0
lines,3,64,41,112,11,0,0,4.175822881924418e-10,1.1983687483716169e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211122094,0.9826430248935522,0.016735385154669626,0.9826430248935522,0.0
lines,3,64,42,112,11,0,0,4.1757760443905667e-10,1.3068526237762947e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154669626,0.9826430248935522,0.016735385209849053,0.9826430248935522,0.0
lines,3,64,43,112,11,0,0,4.175822881924418e-10,1.3141612693425256e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385209849053,0.9826430248935522,0.01673538515899763,0.9826430248935522,0.0
lines,3,64,44,112,11,0,0,4.1757760443905667e-10,1.1986176114917084e-11,4.175788603788533e-10,9.821299329360045e-11,0.01673538515899763,0.9826430248935522,0.01673538520687339,0.9826430248935522,0.0
lines,3,64,45,112,11,0,0,4.175822881924418e-10,1.3017981506911795e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520687339,0.9826430248935522,0.01673538515785978,0.9826430248935522,0.0
lines,3,64,46,112,11,0,0,4.1757760443905667e-10,1.3148078410523886e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515785978,0.9826430248935522,0.0167353852113777,0.9826430248935522,0.0
lines,3,64,47,112,11,0,0,4.175822881924418e-10,1.2050786432880927e-11,4.175788603788533e-10,9.821299329360045e-11,0.0167353852113777,0.9826430248935522,0.016735385154440202,0.9826430248935522,0.0
lines,3,64,48,112,11,0,0,4.1757760443905667e-10,1.2991683021572976e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154440202,0.9826430248935522,0.01673538521013628,0.9826430248935522,0.0
lines,3,64,49,112,11,0,0,4.175822881924418e-10,1.3122118351148906e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521013628,0.9826430248935522,0.016735385159278113,0.9826430248935522,0.0
lines,3,64,50,112,11,0,0,4.1757760443905667e-10,1.1996666932581067e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159278113,0.9826430248935522,0.016735385206555778,0.9826430248935522,0.0
lines,3,64,51,112,11,0,0,4.175822881924418e-10,1.2987261412784543e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385206555778,0.9826430248935522,0.016735385158231305,0.9826430248935522,0.0
lines,3,64,52,112,11,0,0,4.1757760443905667e-10,1.3218539548068534e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385158231305,0.9826430248935522,0.016735385210899283,0.9826430248935522,0.0
lines,3,64,53,112,11,0,0,4.175822881924418e-10,1.1988025454051296e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385210899283,0.9826430248935522,0.01673538515443131,0.9826430248935522,0.0
lines,3,64,54,112,11,0,0,4.1757760443905667e-10,1.2989750043985458e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538515443131,0.9826430248935522,0.01673538521038947,0.9826430248935522,0.0
lines,3,64,55,112,11,0,0,4.175822881924418e-10,1.3167994817217384e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521038947,0.9826430248935522,0.016735385158910012,0.9826430248935522,0.0
lines,3,64,56,112,11,0,0,4.1757760443905667e-10,1.1994491171149926e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385158910012,0.9826430248935522,0.01673538520681138,0.9826430248935522,0.0
lines,3,64,57,112,11,0,0,4.175822881924418e-10,1.30543603619493e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520681138,0.9826430248935522,0.01673538515795629,0.9826430248935522,0.0
lines,3,64,58,112,11,0,0,4.1757760443905667e-10,1.3141696331878563e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515795629,0.9826430248935522,0.016735385211186508,0.9826430248935522,0.0
lines,3,64,59,112,11,0,0,4.175822881924418e-10,1.1968531111774945e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211186508,0.9826430248935522,0.016735385154711797,0.9826430248935522,0.0
lines,3,64,60,112,11,0,0,4.1757760443905667e-10,1.300024086164944e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154711797,0.9826430248935522,0.016735385210071858,0.9826430248935522,0.0
lines,3,64,61,112,11,0,0,4.175822881924418e-10,1.313727472309013e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385210071858,0.9826430248935522,0.016735385159235942,0.9826430248935522,0.0
lines,3,64,62,112,11,0,0,4.1757760443905667e-10,1.2064952308694574e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159235942,0.9826430248935522,0.016735385206332967,0.9826430248935522,0.0
lines,3,64,63,112,11,0,0,4.175822881924418e-10,1.299159938311967e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385206332967,0.9826430248935522,0.016735385157947397,0.9826430248935522,0.0
lines,3,64,64,112,11,0,0,4.1757760443905667e-10,1.3139763354291046e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385157947397,0.9826430248935522,0.016735385211439704,0.9826430248935522,0.0
lines,3,64,65,112,11,0,0,4.175822881924418e-10,1.2014407577843423e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211439704,0.9826430248935522,0.016735385154343693,0.9826430248935522,0.0
lines,3,64,66,112,11,0,0,4.1757760443905667e-10,1.29980651002183e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154343693,0.9826430248935522,0.01673538521037306,0.9826430248935522,0.0
lines,3,64,67,112,11,0,0,4.175822881924418e-10,1.3204373672254889e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521037306,0.9826430248935522,0.016735385159006518,0.9826430248935522,0.0
lines,3,64,68,112,11,0,0,4.1757760443905667e-10,1.1988109092504602e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159006518,0.9826430248935522,0.01673538520662019,0.9826430248935522,0.0
lines,3,64,69,112,11,0,0,4.175822881924418e-10,1.2972105040843319e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520662019,0.9826430248935522,0.01673538515822788,0.9826430248935522,0.0
lines,3,64,70,112,11,0,0,4.1757760443905667e-10,1.3150254171955027e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515822788,0.9826430248935522,0.016735385211122094,0.9826430248935522,0.0
lines,3,64,71,112,11,0,0,4.175822881924418e-10,1.1983687483716169e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211122094,0.9826430248935522,0.016735385154669626,0.9826430248935522,0.0
lines,3,64,72,112,11,0,0,4.1757760443905667e-10,1.3068526237762947e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154669626,0.9826430248935522,0.016735385209849053,0.9826430248935522,0.0
lines,3,64,73,112,11,0,0,4.175822881924418e-10,1.3141612693425256e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385209849053,0.9826430248935522,0.01673538515899763,0.9826430248935522,0.0
lines,3,64,74,112,11,0,0,4.1757760443905667e-10,1.1986176114917084e-11,4.175788603788533e-10,9.821299329360045e-11,0.01673538515899763,0.9826430248935522,0.01673538520687339,0.9826430248935522,0.0
lines,3,64,75,112,11,0,0,4.175822881924418e-10,1.3017981506911795e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520687339,0.9826430248935522,0.01673538515785978,0.9826430248935522,0.0
lines,3,64,76,112,11,0,0,4.1757760443905667e-10,1.3148078410523886e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515785978,0.9826430248935522,0.0167353852113777,0.9826430248935522,0.0
lines,3,64,77,112,11,0,0,4.175822881924418e-10,1.2050786432880927e-11,4.175788603788533e-10,9.821299329360045e-11,0.0167353852113777,0.9826430248935522,0.016735385154440202,0.9826430248935522,0.0
lines,3,64,78,112,11,0,0,4.1757760443905667e-10,1.2991683021572976e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154440202,0.9826430248935522,0.01673538521013628,0.9826430248935522,0.0
lines,3,64,79,112,11,0,0,4.175822881924418e-10,1.3122118351148906e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521013628,0.9826430248935522,0.016735385159278113,0.9826430248935522,0.0
lines,3,64,80,112,11,0,0,4.1757760443905667e-10,1.1996666932581067e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159278113,0.9826430248935522,0.016735385206555778,0.9826430248935522,0.0
lines,3,64,81,112,11,0,0,4.175822881924418e-10,1.2987261412784543e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385206555778,0.9826430248935522,0.016735385158231305,0.9826430248935522,0.0
lines,3,64,82,112,11,0,0,4.1757760443905667e-10,1.3218539548068534e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385158231305,0.9826430248935522,0.016735385210899283,0.9826430248935522,0.0
lines,3,64,83,112,11,0,0,4.175822881924418e-10,1.1988025454051296e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385210899283,0.9826430248935522,0.01673538515443131,0.9826430248935522,0.0
lines,3,64,84,112,11,0,0,4.1757760443905667e-10,1.2989750043985458e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538515443131,0.9826430248935522,0.01673538521038947,0.9826430248935522,0.0
lines,3,64,85,112,11,0,0,4.175822881924418e-10,1.3167994817217384e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521038947,0.9826430248935522,0.016735385158910012,0.9826430248935522,0.0
lines,3,64,86,112,11,0,0,4.1757760443905667e-10,1.1994491171149926e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385158910012,0.9826430248935522,0.01673538520681138,0.9826430248935522,0.0
lines,3,64,87,112,11,0,0,4.175822881924418e-10,1.30543603619493e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520681138,0.9826430248935522,0.01673538515795629,0.9826430248935522,0.0
lines,3,64,88,112,11,0,0,4.1757760443905667e-10,1.3141696331878563e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515795629,0.9826430248935522,0.016735385211186508,0.9826430248935522,0.0
lines,3,64,89,112,11,0,0,4.175822881924418e-10,1.1968531111774945e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211186508,0.9826430248935522,0.016735385154711797,0.9826430248935522,0.0
lines,3,64,90,112,11,0,0,4.1757760443905667e-10,1.300024086164944e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154711797,0.9826430248935522,0.016735385210071858,0.9826430248935522,0.0
lines,3,64,91,112,11,0,0,4.175822881924418e-10,1.313727472309013e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385210071858,0.9826430248935522,0.016735385159235942,0.9826430248935522,0.0
lines,3,64,92,112,11,0,0,4.1757760443905667e-10,1.2064952308694574e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159235942,0.9826430248935522,0.016735385206332967,0.9826430248935522,0.0
lines,3,64,93,112,11,0,0,4.175822881924418e-10,1.299159938311967e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385206332967,0.9826430248935522,0.016735385157947397,0.9826430248935522,0.0
lines,3,64,94,112,11,0,0,4.1757760443905667e-10,1.3139763354291046e-11,4.175788603788533e-10,5.027089855502709e-11,0.016735385157947397,0.9826430248935522,0.016735385211439704,0.9826430248935522,0.0
lines,3,64,95,112,11,0,0,4.175822881924418e-10,1.2014407577843423e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385211439704,0.9826430248935522,0.016735385154343693,0.9826430248935522,0.0
lines,3,64,96,112,11,0,0,4.1757760443905667e-10,1.29980651002183e-11,4.175788603788533e-10,1.4848389184862754e-10,0.016735385154343693,0.9826430248935522,0.01673538521037306,0.9826430248935522,0.0
lines,3,64,97,112,11,0,0,4.175822881924418e-10,1.3204373672254889e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538521037306,0.9826430248935522,0.016735385159006518,0.9826430248935522,0.0
lines,3,64,98,112,11,0,0,4.1757760443905667e-10,1.1988109092504602e-11,4.175788603788533e-10,9.821299329360045e-11,0.016735385159006518,0.9826430248935522,0.01673538520662019,0.9826430248935522,0.0
lines,3,64,99,112,11,0,0,4.175822881924418e-10,1.2972105040843319e-11,4.175788603788533e-10,1.4848389184862754e-10,0.01673538520662019,0.9826430248935522,0.01673538515822788,0.9826430248935522,0.0
lines,3,64,100,112,11,0,0,4.1757760443905667e-10,1.3150254171955027e-11,4.175788603788533e-10,5.027089855502709e-11,0.01673538515822788,0.9826430248935522,0.016735385211122094,0.9826430248935522,0.0
lines,4,64,1,101,2,26,0,1.5403522236900016,0.059224121976486424,1.5403522236900002,0.0,0.09719949823213704,0.9415152675007975,0.045480992559622416,0.7907312683744302,3.3306690738754696e-16
lines,4,64,2,102,1,31,1,1.4684436121664783,0.03904271030725929,1.4684436121664817,1.4656868483809689,0.045480992559622416,0.7907312683744302,0.023108302607968787,0.3198686169818272,2.220446049250313e-16
lines,4,64,3,101,2,32,3,1.3550913670644262,0.023515939138244138,1.355091367064432,1.3528253160437629,0.023108302607968787,0.3198686169818272,0.015336211773982514,0.6240009767019224,0.0
lines,4,64,4,103,0,33,2,1.4257437491618101,0.021620156374072476,1.4257437491618106,1.4257402139178197,0.015336211773982514,0.6240009767019224,0.012243556561734667,0.7143784068367859,1.1102230246251565e-16
lines,4,64,5,103,0,35,1,0.3383607856314884,0.006976697282550766,0.33836078563149385,1.0873829635303167,0.012243556561734667,0.7143784068367859,0.004456815542406307,0.15995521841030133,2.220446049250313e-16
lines,4,64,6,103,0,35,0,0.03172443043919747,0.0010663214845638422,0.031724430439197704,0.3180947468824371,0.004456815542406307,0.15995521841030133,0.0011841188831853396,0.04754847582832857,2.7755575615628914e-17
