method,variant,benchmark,case_index,random_seed,cells_per_side,cell_size,runtime_seconds,mixed_cells,reconstructed_cells,paper_fallback_cells,unsupported_cells,unresolved_cells,optimizer_failures,sampled_hausdorff,sampled_reconstruction_to_truth,shared_edge_gap_mean,shared_edge_gap_max,unmatched_crossings,conservation_mean_absolute_residual,conservation_max_absolute_residual,curvature_estimator_mean_absolute_error,curvature_estimator_median_absolute_error,curvature_estimator_max_absolute_error,curvature_estimator_samples,parameters_json,status_message,conservative_fallback_cells,unresolved_events,joins,c1_updates,c1_misses,curvature_updates,vertex_jumps,sweeps_completed,sweep_converged,policy_json,unresolved_json
QUASI,QUASI (frozen Cartesian port),ellipses,1,42,128,0.78125,3.670756041000004,252,252,0,0,0,0,0.4745573924669133,0.4745573924669133,0.0,0.0,0,1.8005500364491414e-19,2.7755575615628914e-17,0.8246737824307436,0.00032161143412750073,135.7942358188645,252,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 1, ""parameters"": {""aspect_ratio"": 1.5625, ""center"": [50.69736802905936, 50.09417734788765], ""major_axis"": 30.0, ""minor_axis"": 19.2, ""theta"": 1.532504006290015}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,252,2446,74,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,2,42,32,3.125,0.9120492500000097,62,62,0,0,0,0,1.633216962624096,1.633216962624096,0.0,0.0,0,1.3150323124340312e-18,8.153200337090993e-17,0.03064330916448775,0.00045700829430915524,0.7979906065105629,62,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""aspect_ratio"": 1.625, ""center"": [50.76113970199035, 50.78606430527695], ""major_axis"": 30.0, ""minor_axis"": 18.46153846153846, ""theta"": 0.2012404236190981}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,62,601,19,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,2,42,64,1.5625,1.7629239580000018,124,124,0,0,0,0,0.9802594722518992,0.9802594722518992,0.0,0.0,0,4.054828689436715e-18,2.220446049250313e-16,0.15925686722696714,0.0002524351811143896,2.672540801253394,124,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""aspect_ratio"": 1.625, ""center"": [50.76113970199035, 50.78606430527695], ""major_axis"": 30.0, ""minor_axis"": 18.46153846153846, ""theta"": 0.2012404236190981}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,124,1233,7,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,2,42,128,0.78125,3.5560416249999918,248,248,0,0,0,0,0.47075695701280884,0.47075695701280884,0.0,0.0,0,2.317044965392409e-19,5.551115123125783e-17,0.22025866616885012,0.0001090190816061265,5.816331364474863,248,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""aspect_ratio"": 1.625, ""center"": [50.76113970199035, 50.78606430527695], ""major_axis"": 30.0, ""minor_axis"": 18.46153846153846, ""theta"": 0.2012404236190981}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,248,2452,28,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,3,42,32,3.125,0.8560886659999909,60,60,0,0,0,0,1.617474611568332,1.617474611568332,0.0,0.0,0,0.0,0.0,0.12197169655684936,0.00048298089457011854,5.064392454776144,60,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 3, ""parameters"": {""aspect_ratio"": 1.6875, ""center"": [50.45038593789557, 50.370798024232585], ""major_axis"": 30.0, ""minor_axis"": 17.77777777777778, ""theta"": 1.455759040285497}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,60,587,13,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,3,42,64,1.5625,1.7260772909999957,122,122,0,0,0,0,0.8799674394470525,0.8799674394470525,0.0,0.0,0,1.7357232525702874e-23,2.117582368135751e-21,0.6341413002421876,0.0005620370865320815,58.44712208704898,122,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 3, ""parameters"": {""aspect_ratio"": 1.6875, ""center"": [50.45038593789557, 50.370798024232585], ""major_axis"": 30.0, ""minor_axis"": 17.77777777777778, ""theta"": 1.455759040285497}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,122,1150,70,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,3,42,128,0.78125,3.472499166999995,244,243,0,0,1,0,0.43173608225150206,0.43173608225150206,0.0,0.0,0,7.86050060784284e-20,1.3877787807814457e-17,1.3002106748498712,0.00011848055223778742,229.12137070746752,243,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 3, ""parameters"": {""aspect_ratio"": 1.6875, ""center"": [50.45038593789557, 50.370798024232585], ""major_axis"": 30.0, ""minor_axis"": 17.77777777777778, ""theta"": 1.455759040285497}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,243,2331,89,1,1,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,4,42,32,3.125,0.896354708000004,62,62,0,0,0,0,1.8054186857016488,1.8054186857016488,0.0,0.0,0,5.316088071541828e-19,3.2959746043559335e-17,0.06347448623618893,0.0005114441808883978,1.0632852208621373,62,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 4, ""parameters"": {""aspect_ratio"": 1.75, ""center"": [50.64386512008066, 50.82276161327083], ""major_axis"": 30.0, ""minor_axis"": 17.142857142857142, ""theta"": 0.6965133947666736}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,62,607,13,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,4,42,64,1.5625,1.780550415999997,124,124,0,0,0,0,0.901052305705013,0.901052305705013,0.0,0.0,0,2.2930001591477703e-19,1.9081958235744878e-17,0.41426468196445465,0.0004269763293243082,33.58759649252342,124,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 4, ""parameters"": {""aspect_ratio"": 1.75, ""center"": [50.64386512008066, 50.82276161327083], ""major_axis"": 30.0, ""minor_axis"": 17.142857142857142, ""theta"": 0.6965133947666736}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,124,1191,49,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),ellipses,4,42,128,0.78125,3.5382200000000097,248,248,0,0,0,0,0.4517293528311275,0.4517293528311275,0.0,0.0,0,6.899006507639046e-19,5.551115123125783e-17,1.4686794124774192,0.0004631300148385531,152.22217189175907,248,"{""benchmark"": ""ellipses"", ""canonical_case_count"": 25, ""case_index"": 4, ""parameters"": {""aspect_ratio"": 1.75, ""center"": [50.64386512008066, 50.82276161327083], ""major_axis"": 30.0, ""minor_axis"": 17.142857142857142, ""theta"": 0.6965133947666736}, ""random_seed"": 42}",complete_with_reported_fallback,0,0,248,2350,130,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,43,32,3.125,0.7548484999999943,54,47,7,0,0,0,0.8423356454970827,0.6033682416901134,0.0,0.0,0,2.569960705150825e-18,1.1102230246251565e-16,0.20111880532879278,0.0019723114231509726,3.341362054781833,54,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 0, ""parameters"": {""center"": [50.65229926270091, 50.043775323639], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[48.62539471145046, 34.97255480438041], [53.62292020881417, 35.12984085970514], [52.8364899007333, 60.117469346028784], [47.83896440336959, 59.96018329070405]], ""slot_width"": 5.0, ""theta"": 0.03146240148923911}, ""random_seed"": 43}",complete_with_reported_fallback,7,7,54,524,16,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (16, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 17) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 18) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (15, 20) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 20) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 12) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (20, 16) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,0,43,64,1.5625,1.5994354999999985,112,108,3,0,1,0,0.7499923221310568,0.7499923221310568,0.0,0.0,0,0.0,0.0,0.18164575471025474,0.00108426345836668,3.528455294764194,111,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 0, ""parameters"": {""center"": [50.65229926270091, 50.043775323639], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[48.62539471145046, 34.97255480438041], [53.62292020881417, 35.12984085970514], [52.8364899007333, 60.117469346028784], [47.83896440336959, 59.96018329070405]], ""slot_width"": 5.0, ""theta"": 0.03146240148923911}, ""random_seed"": 43}",complete_with_reported_fallback,3,2,111,1070,30,2,1,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((34, 23), (35, 23))"", ""Section 2.5 correction retained the area-preserving local quadratic in (41, 32) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,0,43,128,0.78125,3.094267208000005,218,218,0,0,0,0,0.7358636137993277,0.7358636137993277,0.0,0.0,0,6.365957710006632e-20,1.3877787807814457e-17,0.49496662343902953,0.0007929212807038807,17.381794841375374,218,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 0, ""parameters"": {""center"": [50.65229926270091, 50.043775323639], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[48.62539471145046, 34.97255480438041], [53.62292020881417, 35.12984085970514], [52.8364899007333, 60.117469346028784], [47.83896440336959, 59.96018329070405]], ""slot_width"": 5.0, ""theta"": 0.03146240148923911}, ""random_seed"": 43}",complete_with_reported_fallback,0,0,218,2149,31,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}",[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,43,32,3.125,0.80248837500001,57,44,13,0,0,0,1.7227483834946304,1.7227483834946304,0.0,0.0,1,8.764918615461762e-18,4.440892098500626e-16,0.17961658561977092,0.03433402187900802,1.3116157354991997,57,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 1, ""parameters"": {""center"": [50.83921258251103, 50.58714304758806], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[53.67857342210856, 35.64766313620691], [58.37033090017683, 37.37607621385659], [49.7282651662458, 60.83486454254944], [45.03650768817753, 59.106451464899756]], ""slot_width"": 5.0, ""theta"": 0.3529661502154549}, ""random_seed"": 43}",complete_with_reported_fallback,13,12,56,560,0,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (14, 19) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (14, 20) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (15, 17) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (15, 20) (no-common-edge-endpoint)"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((16, 11), (16, 12))"", ""Section 2.5 correction retained the area-preserving local quadratic in (17, 13) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (17, 14) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 19) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 12) (diagonal-vertex-jump)"", ""Section 2.5 correction retained the area-preserving local quadratic in (19, 13) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (20, 16) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,1,43,64,1.5625,1.6421938330000074,117,110,7,0,0,0,0.8596095379108047,0.8596095379108047,0.0,0.0,4,1.1861357100696118e-19,1.3877787807814457e-17,0.1938267827185868,0.0023902996815250172,3.426517284806687,117,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 1, ""parameters"": {""center"": [50.83921258251103, 50.58714304758806], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[53.67857342210856, 35.64766313620691], [58.37033090017683, 37.37607621385659], [49.7282651662458, 60.83486454254944], [45.03650768817753, 59.106451464899756]], ""slot_width"": 5.0, ""theta"": 0.3529661502154549}, ""random_seed"": 43}",complete_with_reported_fallback,7,4,114,1134,6,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((29, 36), (29, 37))"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((33, 22), (33, 23))"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((33, 23), (33, 24))"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((34, 22), (34, 23))""]"
QUASI,QUASI (frozen Cartesian port),zalesak,1,43,128,0.78125,3.3674242919999813,234,233,1,0,0,0,0.480196223260154,0.480196223260154,0.0,0.0,0,4.6067008974090285e-19,2.7755575615628914e-17,0.5417351641925887,0.016333536078593898,5.91833444678178,234,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 1, ""parameters"": {""center"": [50.83921258251103, 50.58714304758806], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[53.67857342210856, 35.64766313620691], [58.37033090017683, 37.37607621385659], [49.7282651662458, 60.83486454254944], [45.03650768817753, 59.106451464899756]], ""slot_width"": 5.0, ""theta"": 0.3529661502154549}, ""random_seed"": 43}",complete_with_reported_fallback,1,1,234,2308,32,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (58, 75) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,2,43,32,3.125,0.8182976670000244,60,46,14,0,0,0,2.499784366878657,2.499784366878657,0.0,0.0,3,9.251858538542971e-19,5.551115123125783e-17,0.3701219204379317,0.015647201683884244,13.548426636033232,60,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""center"": [50.751792271818616, 50.26369219747838], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[57.96954671771748, 36.87884812820704], [61.92042811455808, 39.94324630535355], [46.5984366159459, 59.697654079732835], [42.64755521910529, 56.63325590258633]], ""slot_width"": 5.0, ""theta"": 0.6596997579173125}, ""random_seed"": 43}",complete_with_reported_fallback,14,17,58,578,2,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (13, 18) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (13, 19) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (14, 19) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (14, 18) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (15, 17) (no-common-edge-endpoint)"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((14, 18), (14, 19))"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((14, 19), (14, 20))"", ""Section 2.5 correction retained the area-preserving local quadratic in (15, 17) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 15) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 15) (no-common-edge-endpoint)"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((17, 11), (17, 12))"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 12) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 13) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 13) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (19, 13) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (20, 16) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,2,43,64,1.5625,1.650359083000012,121,116,5,0,0,0,0.9390656967613082,0.9390656967613082,0.0,0.0,1,1.1545409084690682e-18,5.551115123125783e-17,0.25240944004450233,0.00043075581373493155,7.45745722496662,121,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""center"": [50.751792271818616, 50.26369219747838], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[57.96954671771748, 36.87884812820704], [61.92042811455808, 39.94324630535355], [46.5984366159459, 59.697654079732835], [42.64755521910529, 56.63325590258633]], ""slot_width"": 5.0, ""theta"": 0.6596997579173125}, ""random_seed"": 43}",complete_with_reported_fallback,5,4,118,1145,35,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (28, 36) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (29, 38) (no-common-edge-endpoint)"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((36, 23), (36, 24))"", ""Section 2.5 correction retained the area-preserving local quadratic in (39, 26) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,2,43,128,0.78125,3.408659,242,237,5,0,0,0,0.47264717221033015,0.47264717221033015,0.0,0.0,1,3.154042683594195e-19,3.469446951953614e-17,0.239495092215611,7.284125155058996e-05,13.848553507664102,242,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 2, ""parameters"": {""center"": [50.751792271818616, 50.26369219747838], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[57.96954671771748, 36.87884812820704], [61.92042811455808, 39.94324630535355], [46.5984366159459, 59.697654079732835], [42.64755521910529, 56.63325590258633]], ""slot_width"": 5.0, ""theta"": 0.6596997579173125}, ""random_seed"": 43}",complete_with_reported_fallback,5,4,240,2333,67,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (55, 72) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (59, 75) (no-common-edge-endpoint)"", ""Section 2.5 fallback retained a conservative local quadratic for multiply claimed endpoint ((73, 47), (73, 48))"", ""Section 2.5 correction retained the area-preserving local quadratic in (79, 52) (no-common-edge-endpoint)""]"
QUASI,QUASI (frozen Cartesian port),zalesak,3,43,32,3.125,0.7736961669999971,55,47,8,0,0,0,1.8856430640493216,1.8856430640493216,0.0,0.0,0,0.0,0.0,0.24028504481788937,0.02596081466304362,2.824439369344785,55,"{""benchmark"": ""zalesak"", ""canonical_case_count"": 25, ""case_index"": 3, ""parameters"": {""center"": [50.45103138700111, 50.95531457922124], ""radius"": 15.0, ""slot_top_rel"": 10.0, ""slot_vertices"": [[64.8128457514437, 45.95648289958936], [65.65777416685198, 50.8845754284321], [41.01731053701976, 55.10921767445916], [40.172382121611484, 50.18112514561642]], ""slot_width"": 5.0, ""theta"": 1.4009958658149604}, ""random_seed"": 43}",complete_with_reported_fallback,8,8,54,528,12,0,0,10,False,"{""boundary"": ""retain open physical-boundary endpoints"", ""convergence_tolerance"": 1e-11, ""fallback"": ""retain-area-preserving-quadratic"", ""max_sweeps"": 10, ""multiple_root"": ""least displacement from the current predictor"", ""target_neighbor"": ""triggering eligible neighbor, then nearest eligible 8-neighbor; tangent alignment and lexicographic index break ties"", ""update_order"": ""lexicographic Gauss-Seidel""}","[""Section 2.5 correction retained the area-preserving local quadratic in (12, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (13, 17) (diagonal-vertex-jump)"", ""Section 2.5 correction retained the area-preserving local quadratic in (13, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (16, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (17, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (18, 16) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (19, 14) (no-common-edge-endpoint)"", ""Section 2.5 correction retained the area-preserving local quadratic in (19, 15) (no-common-edge-endpoint)""]"
